date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:27:23	2350/2350	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:22%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2F2022%2F02%2F10%2Ffor-high-education%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embede49b.json	(from https://kitpro.site/tutturu/2022/02/10/for-high-education/)
22:27:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:23%20GMT	https://kitpro.site/tutturu/?p=642	D:/New%20folder/kavi/kitpro.site/tutturu/indexd1c3.html	(from https://kitpro.site/tutturu/2022/02/10/for-high-education/)
22:27:23	2535/2535	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:57:23%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2F2022%2F02%2F10%2Ffor-high-education%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed6483	(from https://kitpro.site/tutturu/2022/02/10/for-high-education/)
22:27:24	2981/2981	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2006:37:02%20GMT	https://kitpro.site/tutturu/wp-includes/js/comment-reply.min.js?ver=6.4.4	D:/New%20folder/kavi/kitpro.site/tutturu/wp-includes/js/comment-reply.min5352.js	(from https://kitpro.site/tutturu/2022/02/10/for-high-education/)
22:27:24	2249/2249	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:24%20GMT	https://kitpro.site/tutturu/wp-json/wp/v2/posts/634	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/wp/v2/posts/634.json	(from https://kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/)
22:27:24	854/854	---M--	200	added ('OK')	application/rss+xml	etag:%22bbed2740b043d9ef695331fc747c6c41%22	https://kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/feed/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/feed/index.html	(from https://kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/)
22:27:25	2395/2395	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:24%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2F2022%2F02%2F10%2Feducating-you-well-is-our-aim%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed988e.json	(from https://kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/)
22:27:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:24%20GMT	https://kitpro.site/tutturu/?p=634	D:/New%20folder/kavi/kitpro.site/tutturu/index5cd0.html	(from https://kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/)
22:27:25	2580/2580	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:57:25%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2F2022%2F02%2F10%2Feducating-you-well-is-our-aim%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed9e0e	(from https://kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/)
22:27:26	2237/2237	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:25%20GMT	https://kitpro.site/tutturu/wp-json/wp/v2/posts/630	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/wp/v2/posts/630.json	(from https://kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/)
22:27:26	842/842	---M--	200	added ('OK')	application/rss+xml	etag:%22bbed2740b043d9ef695331fc747c6c41%22	https://kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/feed/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/feed/index.html	(from https://kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/)
22:27:26	2380/2380	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:26%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2F2022%2F02%2F10%2Fyou-are-a-priority-for-us%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed3520.json	(from https://kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/)
22:27:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:26%20GMT	https://kitpro.site/tutturu/?p=630	D:/New%20folder/kavi/kitpro.site/tutturu/indexa1c1.html	(from https://kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/)
22:27:26	2565/2565	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:57:26%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2F2022%2F02%2F10%2Fyou-are-a-priority-for-us%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed0766	(from https://kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/)
22:27:27	2261/2261	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:26%20GMT	https://kitpro.site/tutturu/wp-json/wp/v2/posts/627	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/wp/v2/posts/627.json	(from https://kitpro.site/tutturu/2022/02/10/distance-education-with-fun-learning/)
22:27:27	866/866	---M--	200	added ('OK')	application/rss+xml	etag:%22bbed2740b043d9ef695331fc747c6c41%22	https://kitpro.site/tutturu/2022/02/10/distance-education-with-fun-learning/feed/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/distance-education-with-fun-learning/feed/index.html	(from https://kitpro.site/tutturu/2022/02/10/distance-education-with-fun-learning/)
22:27:27	2417/2417	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:27%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2F2022%2F02%2F10%2Fdistance-education-with-fun-learning%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embeda3dc.json	(from https://kitpro.site/tutturu/2022/02/10/distance-education-with-fun-learning/)
22:27:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:27%20GMT	https://kitpro.site/tutturu/?p=627	D:/New%20folder/kavi/kitpro.site/tutturu/indexf763.html	(from https://kitpro.site/tutturu/2022/02/10/distance-education-with-fun-learning/)
22:27:28	2602/2602	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:57:27%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2F2022%2F02%2F10%2Fdistance-education-with-fun-learning%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed7270	(from https://kitpro.site/tutturu/2022/02/10/distance-education-with-fun-learning/)
22:27:28	2264/2264	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:28%20GMT	https://kitpro.site/tutturu/wp-json/wp/v2/posts/625	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/wp/v2/posts/625.json	(from https://kitpro.site/tutturu/2022/02/10/passionately-involved-in-education/)
22:27:29	2435/2435	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:28%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2F2022%2F02%2F10%2Fpassionately-involved-in-education%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed86f8.json	(from https://kitpro.site/tutturu/2022/02/10/passionately-involved-in-education/)
22:27:29	869/869	---M--	200	added ('OK')	application/rss+xml	etag:%22bbed2740b043d9ef695331fc747c6c41%22	https://kitpro.site/tutturu/2022/02/10/passionately-involved-in-education/feed/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/passionately-involved-in-education/feed/index.html	(from https://kitpro.site/tutturu/2022/02/10/passionately-involved-in-education/)
22:27:29	2620/2620	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:57:29%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2F2022%2F02%2F10%2Fpassionately-involved-in-education%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed8227	(from https://kitpro.site/tutturu/2022/02/10/passionately-involved-in-education/)
22:27:30	2240/2240	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:29%20GMT	https://kitpro.site/tutturu/wp-json/wp/v2/posts/615	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/wp/v2/posts/615.json	(from https://kitpro.site/tutturu/2022/02/10/a-great-place-for-learning/)
22:27:30	845/845	---M--	200	added ('OK')	application/rss+xml	etag:%22bbed2740b043d9ef695331fc747c6c41%22	https://kitpro.site/tutturu/2022/02/10/a-great-place-for-learning/feed/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/a-great-place-for-learning/feed/index.html	(from https://kitpro.site/tutturu/2022/02/10/a-great-place-for-learning/)
22:27:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:29%20GMT	https://kitpro.site/tutturu/?p=625	D:/New%20folder/kavi/kitpro.site/tutturu/index8962.html	(from https://kitpro.site/tutturu/2022/02/10/passionately-involved-in-education/)
22:27:30	2366/2366	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:30%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2F2022%2F02%2F10%2Fa-great-place-for-learning%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed325b.json	(from https://kitpro.site/tutturu/2022/02/10/a-great-place-for-learning/)
22:27:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:30%20GMT	https://kitpro.site/tutturu/?p=615	D:/New%20folder/kavi/kitpro.site/tutturu/index2f7a.html	(from https://kitpro.site/tutturu/2022/02/10/a-great-place-for-learning/)
22:27:31	2551/2551	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:57:30%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2F2022%2F02%2F10%2Fa-great-place-for-learning%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embedca59	(from https://kitpro.site/tutturu/2022/02/10/a-great-place-for-learning/)
22:27:34	1108005/1108005	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.eot?bv8d8l	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.eot	(from https://kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.3)
22:27:34	401140/401140	---M--	200	added ('OK')	font/woff2	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff2?bv8d8l	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff2	(from https://kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.3)
22:27:35	507320/507320	---M--	200	added ('OK')	font/woff	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff?bv8d8l	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff	(from https://kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.3)
22:27:35	2733431/2733431	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.svg?bv8d8l	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.svg	(from https://kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.3)
22:27:36	892000/892000	---M--	200	added ('OK')	font/ttf	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.ttf?bv8d8l	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.ttf	(from https://kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.3)
